@odata.context,value
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TAXBEV_ABV', 'IndicatorName': 'Alcohol content in beverage in percent of volume, (alcohol by volume) (ABV %)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MALARIA_INDIG', 'IndicatorName': 'Number of indigenous malaria cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GHE_YLD_NUMERIC', 'IndicatorName': 'Years of healthy life lost due to disability (YLDs)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'Adult_daily_smokeless', 'IndicatorName': 'Prevalence of daily smokeless tobacco use among adults (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_PA_POL_CHILDCARE', 'IndicatorName': 'Existence of policy promoting physical activity: childcare settings', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TAXBEV_OTHERTAXES', 'IndicatorName': 'Other taxes on beverages (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MALARIA_CONF_CASES', 'IndicatorName': 'Number of confirmed malaria cases', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_ALC_MGMT_GUIDE', 'IndicatorName': 'Existence of evidence-based national guidelines/protocols/standards for the management of alcohol use disorders', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'Yth_daily_tob_use', 'IndicatorName': 'Prevalence of daily tobacco use among adolescents (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLD_CASE_GE5', 'IndicatorName': 'Foodborne years lived with disability per case, aged 5 years and above', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'DEVICES24', 'IndicatorName': 'National authority responsible for regulating medical devices', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'R_afford_cat_2', 'IndicatorName': 'Affordability of cigarettes: category of change over past 2 years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'Yth_daily_cig_smoking', 'IndicatorName': 'Prevalence of daily cigarette smoking among adolescents (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ASSISTIVETECH_Q04', 'IndicatorName': 'Existence of responsible ministry/authority on assistive technology', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GASPRSCRO', 'IndicatorName': 'Proportion of isolates with decreased susceptibility or resistance (DS/R) to ceftriaxone reported to WHO-GASP', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'IHRSPAR2_C06', 'IndicatorName': 'Human resources', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'Yth_nonsmoked_national', 'IndicatorName': 'Representation of latest youth prevalence survey (nonsmoked)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NUTRITION_ANAEMIA_PREGNANT_NUM', 'IndicatorName': 'Number of pregnant women (aged 15-49 years) with anaemia (thousands)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SDGODAWS', 'IndicatorName': 'Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (current US$ millions)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FAMILYPLANNINGUNPDUHC', 'IndicatorName': 'Women of reproductive age (15âˆ’49 years) who are married or in-union who have their need for family planning satisfied with modern methods (%), UNPD', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E_compl_e5', 'IndicatorName': 'Compliance with ban on billboard and outdoor advertising (score)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AMR_INFECT_ECOLI', 'IndicatorName': 'Proportion of bloodstream infection due to Escherichia coli resistant to third-generation cephalosporins (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SDGFPALL', 'IndicatorName': 'Women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_LIS_AML_COMBO', 'IndicatorName': 'General availability of Fixed dose combination avail (lisinopril + amlodipine) in the public health sector', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_DIAB_SVY', 'IndicatorName': 'Has conducted a recent, national adult risk factor survey covering raised blood glucose/diabetes', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_B3_DELIVHEALTHCARE', 'IndicatorName': 'Agencies responsible for delivering prison healthcare', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WSH_30', 'IndicatorName': 'Number of diarrhoea DALYs from inadequate water, sanitation and hygiene', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WSH_4', 'IndicatorName': ""Water, sanitation and hygiene  attributable deaths per 100'000 children under 5 years"", 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WSH_SANITATION_SAFELY_MANAGED', 'IndicatorName': 'Population using safely managed sanitation services (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TB_ps_prev_bc_100k_byagegroup', 'IndicatorName': 'Prevalence of bacteriologically-confirmed pulmonary TB among those aged ≥15 years, per 100,000 population by age group', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GASPRSCIP', 'IndicatorName': 'Proportion of isolates with resistance to ciprofloxacin reported to WHO-GASP', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HEPATITIS_HCV_TREATMENT_INITIATED_NUM', 'IndicatorName': 'Persons initiated chronic hepatitis C(HCV) treatment (number)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'SRH_ABORTION_RATE', 'IndicatorName': 'Abortion rate (model-estimated)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ASSISTIVETECH_Q01', 'IndicatorName': 'Existence of legislation on access to assistive technology', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ORALHEALTH_UHC_PREVENTIVE', 'IndicatorName': 'Oral health interventions as part of health benefit packages: Routine and preventive oral health care', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ORALHEALTH_AVAILABILITY_URGENTCARE', 'IndicatorName': 'Oral health: Urgent treatment for providing emergency oral care and pain relief', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TAXBEV_EXCISE_AUTOADJUST', 'IndicatorName': 'Automatic adjustment of specific excise on beverage', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_DTH_100K', 'IndicatorName': 'Foodborne deaths per 100,000', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'LBW_NUMBER', 'IndicatorName': 'Low birth weight number (in thousands)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_PA_POL_PUBLIC', 'IndicatorName': 'Existence of policy promoting physical activity: public open spaces', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'CCH_SURVEY_SURVEILLANCE_SYSTEM_EXISTS', 'IndicatorName': 'Existence of an health surveillance system', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'CHILDMORT_DEATHS_10TO14', 'IndicatorName': 'Number of deaths among children ages 10 to 14 years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_ALC_SVY', 'IndicatorName': 'Has conducted a recent, national adult risk factor survey covering harmful alcohol use', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MH_26', 'IndicatorName': 'Year the law was enacted (latest revision)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MALARIA_RDT_POS', 'IndicatorName': 'Number of malaria positive cases by rapid diagnostic test (RDT)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'WSH_DOMESTIC_WASTE_SAFELY_TREATED', 'IndicatorName': 'SDG 6.3.1 Proportion of safely treated domestic wastewater flows (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ASSISTIVETECH_Q05', 'IndicatorName': 'Availability of government/registered services for assistive technology', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'R_Price_mp_estimate_usd', 'IndicatorName': 'Most sold brand of cigarettes - price in US$ at official exchange rates', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_P190_LEVEL_MILLION', 'IndicatorName': 'Total population pushed further below the $1.90 a day poverty line by household health expenditures (millions, regional, global)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV', 'IndicatorName': 'Prevalence of anaemia in women of reproductive age (aged 15-49) (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'STI_TRICHOMONIASIS_PREVALENTCASES', 'IndicatorName': 'Prevalent cases of trichomoniasis in individuals (in thousands)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_OVWT_SVY', 'IndicatorName': 'Has conducted a recent, national adult risk factor survey covering overweight and obesity', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HAZARD_DALY_LT5', 'IndicatorName': 'Disability-adjusted life years caused by hazards, aged less than 5 years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'TAXBEV_EXCISE_APPLIED_YN', 'IndicatorName': 'Excise taxes are applied on beverages', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'GASPRSAZM', 'IndicatorName': 'Proportion of isolates with resistance to azithromycin reported to WHO-GASP', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'HEPATITIS_HCV_PREVALENCE_PER100', 'IndicatorName': 'Prevalence of chronic hepatitis C (HCV) ) in the general population (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'Yth_daily_e-cig', 'IndicatorName': 'Prevalence of daily e-cigarette use among adolescents (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ORALHEALTH_NCD_STAFF', 'IndicatorName': 'Presence of dedicated staff for oral health working on NCDs at the MoH', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'AIR_72', 'IndicatorName': 'Ambient air pollution attributable deaths in children under 15 years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_NP_365_LEVEL_MILLION', 'IndicatorName': 'Total population pushed below the $3.65 a day poverty line by household health expenditures (millions, regional, global)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_ILL_GE5', 'IndicatorName': 'Foodborne illnesses, aged 5 years and above', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_P_365_LEVEL_SH', 'IndicatorName': 'Total population pushed further below the $3.65 a day poverty line by household health expenditures (%, regional, global)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NTD_YAWSNUM_CONF', 'IndicatorName': 'Number of confirmed yaws cases reported', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_NP365_POP', 'IndicatorName': 'Population pushed below the $3.65 a day poverty line by household health expenditures (%, national, rural, urban)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_P190_POP', 'IndicatorName': 'Population pushed further below the $1.90 a day poverty line by household health expenditures (%, national, rural, urban)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLL_GE5', 'IndicatorName': 'Foodborne years of life lost, aged 5 years and above', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_B9_STAFF_RATIO', 'IndicatorName': 'Healthcare staff in prisons (FTEs per 1000 prisoners)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'E_compl_e3', 'IndicatorName': 'Compliance with ban on advertising in local magazines and newspapers (score)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'Youth_svy_age_range', 'IndicatorName': 'Age range of most recent adolescent survey', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CHOL_MEANHDL_C', 'IndicatorName': 'Mean HDL cholesterol, crude', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLD', 'IndicatorName': 'Foodborne years lived with disability', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'DEVICES25', 'IndicatorName': 'National Health Technology Assessment (HTA) unit including the assessment of medical devices, and diagnostics', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_NP_REL_LEVEL_MILLION', 'IndicatorName': 'Total population pushed below a relative poverty line by household health expenditures - 60% of median daily per capita consumption or income (millions, regional, global)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_PG_RELPL_STD', 'IndicatorName': 'Increase in poverty gap due to household health expenditures, expressed as a proportion of a relative poverty line - 60% of median daily per capita consumption or income (%, national, rural, urban)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'Adult_curr_tob_smoking', 'IndicatorName': 'Prevalence of current tobacco smoking among adults (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'MALARIA_MICR_POS', 'IndicatorName': 'Number of malaria positive cases by microscopy', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'ORALHEALTH_FLUORIDETOOTHPHASTE_LABOURDAYS', 'IndicatorName': 'Number of labour days needed to buy annual supply of fluoride toothpaste per person', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_TransFat', 'IndicatorName': 'Existence of national policies on trans-fatty acid elimination', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_D3_DEATHS_COVID_MRATE', 'IndicatorName': 'In-prison COVID-19 mortality rate (per 100 000 incarcerated persons per year)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_TOB_TARGET', 'IndicatorName': 'Existence of a national target on tobacco', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_BNLFHU_TOT_HH', 'IndicatorName': 'Households pushed below or further below a relative poverty line (reflecting basic needs: food, housing, utilities - developed by WHO/Europe) by out-of-pocket payments (%, national)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PRISON_B9_1_PHYSICIANS_RATIO', 'IndicatorName': 'Physicians in prisons (FTEs per 1000 prisoners)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'PHE_HHAIR_PROP_POP_CLEAN_FUELS', 'IndicatorName': 'Proportion of population with primary reliance on clean fuels and technologies for cooking (%)', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'NCD_CCS_LIS_HYDRO_COMBO', 'IndicatorName': 'General availability of Fixed dose combination avail (lisinopril + hydrochlorothiazide) in the public health sector', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FOODBORNE_YLL_100K_LT5', 'IndicatorName': 'Foodborne years of life lost per 100,000, aged less than 5 years', 'Language': 'EN'}"
https://ghoapi.azureedge.net/api/$metadata#Indicator,"{'IndicatorCode': 'FINPROTECTION_IMP_PREL_LEVEL_MILLION', 'IndicatorName': 'Total population pushed further below a relative poverty line by household health expenditures - 60% of median daily per capita consumption or income (millions, regional, global)', 'Language': 'EN'}"
